id,p_start,exp_yr_count,job_title,department,grade,salary,medical_leaves
59,2011,3,Associate Backend Engineer,IT Department,4,70268,14
59,2012,4,Associate Backend Engineer,IT Department,4,72283,0
59,2013,5,Associate Backend Engineer,IT Department,4,74300,0
59,2014,6,Associate Backend Engineer,IT Department,4,76319,17
59,2015,7,Backend Engineer,IT Department,5,72728,8
59,2016,8,Backend Engineer,IT Department,5,88856,11
59,2017,9,Backend Engineer,IT Department,5,90881,16
59,2018,10,Backend Engineer,IT Department,5,92908,1
59,2019,11,Backend Engineer,IT Department,5,94937,19
60,2010,1,Manager,Administration Department,9,159786,10
60,2011,2,Manager,Administration Department,9,163808,2
60,2012,3,Manager,Administration Department,9,165822,14
60,2013,4,Manager,Administration Department,9,167838,5
60,2014,5,Manager,Administration Department,9,169856,19
60,2015,6,Manager,Administration Department,9,171876,7
60,2016,7,Sr Manager,Administration Department,10,209115,0
60,2017,8,Sr Manager,Administration Department,10,225251,4
60,2018,9,Sr Manager,Administration Department,10,227277,13
60,2019,10,Sr Manager,Administration Department,10,229305,6
61,2010,1,Backend Engineer II,IT Department,6,92560,6
61,2011,2,Backend Engineer II,IT Department,6,96582,2
61,2012,3,Backend Engineer II,IT Department,6,98596,18
61,2013,4,Backend Engineer II,IT Department,6,100612,6
61,2014,5,Backend Engineer II,IT Department,6,102630,10
61,2015,6,Backend Engineer II,IT Department,6,104650,12
61,2016,7,Sr Backend Engineer,IT Department,7,122425,17
61,2017,8,Sr Backend Engineer,IT Department,7,138561,15
61,2018,9,Sr Backend Engineer,IT Department,7,140587,13
61,2019,10,Sr Backend Engineer,IT Department,7,142615,1
62,2013,1,Associate Manager,Administration Department,7,98667,9
62,2014,2,Associate Manager,Administration Department,7,102695,9
62,2015,3,Associate Manager,Administration Department,7,104712,13
62,2016,4,Associate Manager,Administration Department,7,106731,12
62,2017,5,Associate Manager,Administration Department,7,108752,13
62,2018,6,Associate Manager,Administration Department,7,110775,15
62,2019,7,Assistant Manager,Administration Department,8,116134,7
63,2010,1,Data Analyst II,Analytics Department,6,116657,20
63,2011,2,Data Analyst II,Analytics Department,6,120679,18
63,2012,3,Data Analyst II,Analytics Department,6,122693,19
63,2013,4,Data Analyst II,Analytics Department,6,124709,11
63,2014,5,Data Analyst II,Analytics Department,6,126727,7
63,2015,6,Data Analyst II,Analytics Department,6,128747,16
63,2016,7,Data Scientist,Analytics Department,7,150424,8
63,2017,8,Data Scientist,Analytics Department,7,166560,10
63,2018,9,Data Scientist,Analytics Department,7,168586,8
63,2019,10,Data Scientist,Analytics Department,7,170614,6
64,2011,1,Associate Backend Engineer,IT Department,4,64366,19
64,2012,2,Associate Backend Engineer,IT Department,4,68390,0
64,2013,3,Associate Backend Engineer,IT Department,4,70405,9
64,2014,4,Associate Backend Engineer,IT Department,4,72422,4
64,2015,5,Associate Backend Engineer,IT Department,4,74441,5
64,2016,6,Associate Backend Engineer,IT Department,4,76462,15
64,2017,7,Backend Engineer,IT Department,5,72853,5
64,2018,8,Backend Engineer,IT Department,5,88997,4
64,2019,9,Backend Engineer,IT Department,5,91024,9
65,2014,1,Associate Data Analyst,Analytics Department,4,66842,16
65,2015,2,Associate Data Analyst,Analytics Department,4,70872,13
65,2016,3,Associate Data Analyst,Analytics Department,4,72890,14
65,2017,4,Associate Data Analyst,Analytics Department,4,74910,0
65,2018,5,Associate Data Analyst,Analytics Department,4,76932,19
65,2019,6,Associate Data Analyst,Analytics Department,4,78956,11
66,2012,1,Data Analyst II,Analytics Department,6,116717,18
66,2013,2,Data Analyst II,Analytics Department,6,120743,15
66,2014,3,Data Analyst II,Analytics Department,6,122759,10
66,2015,4,Data Analyst II,Analytics Department,6,124777,8
66,2016,5,Data Analyst II,Analytics Department,6,126797,7
66,2017,6,Data Analyst II,Analytics Department,6,128819,16
66,2018,7,Data Scientist,Analytics Department,7,150484,3
66,2019,8,Data Scientist,Analytics Department,7,166636,6
67,2015,1,Associate Frontend Engineer,IT Department,4,60229,6
67,2016,2,Associate Frontend Engineer,IT Department,4,64261,19
67,2017,3,Associate Frontend Engineer,IT Department,4,66280,6
67,2018,4,Associate Frontend Engineer,IT Department,4,68301,0
67,2019,5,Associate Frontend Engineer,IT Department,4,70324,7
68,2011,1,Backend Engineer II,IT Department,6,92735,20
68,2012,2,Backend Engineer II,IT Department,6,96759,20
68,2013,3,Backend Engineer II,IT Department,6,98774,5
68,2014,4,Backend Engineer II,IT Department,6,100791,0
68,2015,5,Backend Engineer II,IT Department,6,102810,18
68,2016,6,Backend Engineer II,IT Department,6,104831,9
68,2017,7,Sr Backend Engineer,IT Department,7,122600,20
68,2018,8,Sr Backend Engineer,IT Department,7,138744,1
68,2019,9,Sr Backend Engineer,IT Department,7,140771,13
69,2013,1,Associate Backend Engineer,IT Department,4,64497,4
69,2014,2,Associate Backend Engineer,IT Department,4,68525,7
69,2015,3,Associate Backend Engineer,IT Department,4,70542,1
69,2016,4,Associate Backend Engineer,IT Department,4,72561,18
69,2017,5,Associate Backend Engineer,IT Department,4,74582,0
69,2018,6,Associate Backend Engineer,IT Department,4,76605,0
69,2019,7,Backend Engineer,IT Department,5,72978,19
70,2010,1,Data Analyst II,Analytics Department,6,116797,8
70,2011,2,Data Analyst II,Analytics Department,6,120819,14
70,2012,3,Data Analyst II,Analytics Department,6,122833,3
70,2013,4,Data Analyst II,Analytics Department,6,124849,5
70,2014,5,Data Analyst II,Analytics Department,6,126867,9
70,2015,6,Data Analyst II,Analytics Department,6,128887,6
70,2016,7,Data Scientist,Analytics Department,7,150564,15
70,2017,8,Data Scientist,Analytics Department,7,166700,6
70,2018,9,Data Scientist,Analytics Department,7,168726,6
70,2019,10,Data Scientist,Analytics Department,7,170754,5
71,2012,1,Associate Backend Engineer,IT Department,4,64544,2
71,2013,2,Associate Backend Engineer,IT Department,4,68570,5
71,2014,3,Associate Backend Engineer,IT Department,4,70586,13
71,2015,4,Associate Backend Engineer,IT Department,4,72604,13
71,2016,5,Associate Backend Engineer,IT Department,4,74624,17
71,2017,6,Associate Backend Engineer,IT Department,4,76646,11
71,2018,7,Backend Engineer,IT Department,5,73028,9
71,2019,8,Backend Engineer,IT Department,5,89180,20
72,2016,1,Data Analyst II,Analytics Department,6,116837,2
72,2017,2,Data Analyst II,Analytics Department,6,120871,5
72,2018,3,Data Analyst II,Analytics Department,6,122891,17
72,2019,4,Data Analyst II,Analytics Department,6,124913,8
73,2008,1,Backend Engineer,IT Department,5,73078,3
73,2009,2,Backend Engineer,IT Department,5,77096,13
73,2010,3,Backend Engineer,IT Department,5,79108,2
73,2011,4,Backend Engineer,IT Department,5,81122,7
73,2012,5,Backend Engineer,IT Department,5,83138,11
73,2013,6,Backend Engineer,IT Department,5,85156,12
73,2014,7,Backend Engineer II,IT Department,6,92860,15
73,2015,8,Backend Engineer II,IT Department,6,108980,13
73,2016,9,Backend Engineer II,IT Department,6,111004,14
73,2017,10,Backend Engineer II,IT Department,6,113030,1
73,2018,11,Backend Engineer II,IT Department,6,115058,14
73,2019,12,Sr Backend Engineer,IT Department,7,122725,3
74,2010,1,Associate Data Analyst,Analytics Department,4,67002,20
74,2011,2,Associate Data Analyst,Analytics Department,4,71024,6
74,2012,3,Associate Data Analyst,Analytics Department,4,73038,1
74,2013,4,Associate Data Analyst,Analytics Department,4,75054,16
74,2014,5,Associate Data Analyst,Analytics Department,4,77072,18
74,2015,6,Associate Data Analyst,Analytics Department,4,79092,13
74,2016,7,Data Analyst,Analytics Department,5,89624,1
74,2017,8,Data Analyst,Analytics Department,5,105760,3
74,2018,9,Data Analyst,Analytics Department,5,107786,2
74,2019,10,Data Analyst,Analytics Department,5,109814,0
75,2006,1,Associate Frontend Engineer,IT Department,4,60002,17
75,2007,2,Associate Frontend Engineer,IT Department,4,64016,13
75,2008,3,Associate Frontend Engineer,IT Department,4,66026,14
75,2009,4,Associate Frontend Engineer,IT Department,4,68038,10
75,2010,5,Associate Frontend Engineer,IT Department,4,70052,14
75,2011,6,Associate Frontend Engineer,IT Department,4,72068,15
75,2012,7,Frontend Engineer,IT Department,5,69637,7
75,2013,8,Frontend Engineer,IT Department,5,85741,12
75,2014,9,Frontend Engineer,IT Department,5,87763,20
75,2015,10,Frontend Engineer,IT Department,5,89787,6
75,2016,11,Frontend Engineer,IT Department,5,91813,18
75,2017,12,Frontend Engineer II,IT Department,6,94431,20
75,2018,13,Frontend Engineer II,IT Department,6,120665,11
75,2019,14,Frontend Engineer II,IT Department,6,122697,5
76,2010,1,Data Analyst II,Analytics Department,6,116917,18
76,2011,2,Data Analyst II,Analytics Department,6,120939,10
76,2012,3,Data Analyst II,Analytics Department,6,122953,4
76,2013,4,Data Analyst II,Analytics Department,6,124969,4
76,2014,5,Data Analyst II,Analytics Department,6,126987,18
76,2015,6,Data Analyst II,Analytics Department,6,129007,3
76,2016,7,Data Scientist,Analytics Department,7,150684,9
76,2017,8,Data Scientist,Analytics Department,7,166820,18
76,2018,9,Data Scientist,Analytics Department,7,168846,4
76,2019,10,Data Scientist,Analytics Department,7,170874,19
77,2006,1,Associate Data Analyst,Analytics Department,4,67042,17
77,2007,2,Associate Data Analyst,Analytics Department,4,71056,4
77,2008,3,Associate Data Analyst,Analytics Department,4,73066,2
77,2009,4,Associate Data Analyst,Analytics Department,4,75078,12
77,2010,5,Associate Data Analyst,Analytics Department,4,77092,16
77,2011,6,Associate Data Analyst,Analytics Department,4,79108,3
77,2012,7,Data Analyst,Analytics Department,5,89684,2
77,2013,8,Data Analyst,Analytics Department,5,105788,17
77,2014,9,Data Analyst,Analytics Department,5,107810,16
77,2015,10,Data Analyst,Analytics Department,5,109834,7
77,2016,11,Data Analyst,Analytics Department,5,111860,10
77,2017,12,Data Analyst II,Analytics Department,6,116937,18
77,2018,13,Data Analyst II,Analytics Department,6,143171,12
77,2019,14,Data Analyst II,Analytics Department,6,145203,18
78,2008,1,Associate Backend Engineer,IT Department,4,64707,3
78,2009,2,Associate Backend Engineer,IT Department,4,68725,13
78,2010,3,Associate Backend Engineer,IT Department,4,70737,9
78,2011,4,Associate Backend Engineer,IT Department,4,72751,1
78,2012,5,Associate Backend Engineer,IT Department,4,74767,6
78,2013,6,Associate Backend Engineer,IT Department,4,76785,8
78,2014,7,Backend Engineer,IT Department,5,73203,15
78,2015,8,Backend Engineer,IT Department,5,89323,13
78,2016,9,Backend Engineer,IT Department,5,91347,3
78,2017,10,Backend Engineer,IT Department,5,93373,1
78,2018,11,Backend Engineer,IT Department,5,95401,6
78,2019,12,Backend Engineer II,IT Department,6,92985,5
79,2016,1,Data Analyst II,Analytics Department,6,116977,8
79,2017,2,Data Analyst II,Analytics Department,6,121011,15
79,2018,3,Data Analyst II,Analytics Department,6,123031,18
79,2019,4,Data Analyst II,Analytics Department,6,125053,12
80,2007,1,Associate Frontend Engineer,IT Department,4,59880,6
80,2008,2,Associate Frontend Engineer,IT Department,4,63896,19
80,2009,3,Associate Frontend Engineer,IT Department,4,65907,15
80,2010,4,Associate Frontend Engineer,IT Department,4,67920,9
80,2011,5,Associate Frontend Engineer,IT Department,4,69935,7
80,2012,6,Associate Frontend Engineer,IT Department,4,71952,13
80,2013,7,Frontend Engineer,IT Department,5,69512,2
80,2014,8,Frontend Engineer,IT Department,5,85624,4
80,2015,9,Frontend Engineer,IT Department,5,87647,12
80,2016,10,Frontend Engineer,IT Department,5,89672,4
80,2017,11,Frontend Engineer,IT Department,5,91699,19
80,2018,12,Frontend Engineer II,IT Department,6,94306,13
80,2019,13,Frontend Engineer II,IT Department,6,120553,2
81,2015,1,Associate Backend Engineer,IT Department,4,64803,18
81,2016,2,Associate Backend Engineer,IT Department,4,68835,1
81,2017,3,Associate Backend Engineer,IT Department,4,70854,4
81,2018,4,Associate Backend Engineer,IT Department,4,72875,1
81,2019,5,Associate Backend Engineer,IT Department,4,74898,16
82,2009,1,Associate Backend Engineer,IT Department,4,64810,10
82,2010,2,Associate Backend Engineer,IT Department,4,68830,8
82,2011,3,Associate Backend Engineer,IT Department,4,70843,9
82,2012,4,Associate Backend Engineer,IT Department,4,72858,15
82,2013,5,Associate Backend Engineer,IT Department,4,74875,16
82,2014,6,Associate Backend Engineer,IT Department,4,76894,10
82,2015,7,Backend Engineer,IT Department,5,73303,16
82,2016,8,Backend Engineer,IT Department,5,89431,0
82,2017,9,Backend Engineer,IT Department,5,91456,19
82,2018,10,Backend Engineer,IT Department,5,93483,15
82,2019,11,Backend Engineer,IT Department,5,95512,17
83,2013,1,Associate Data Analyst,Analytics Department,4,67197,9
83,2014,2,Associate Data Analyst,Analytics Department,4,71225,7
83,2015,3,Associate Data Analyst,Analytics Department,4,73242,9
83,2016,4,Associate Data Analyst,Analytics Department,4,75261,14
83,2017,5,Associate Data Analyst,Analytics Department,4,77282,13
83,2018,6,Associate Data Analyst,Analytics Department,4,79305,16
83,2019,7,Data Analyst,Analytics Department,5,89804,19
84,2010,1,Backend Engineer II,IT Department,6,93135,19
84,2011,2,Backend Engineer II,IT Department,6,97157,1
84,2012,3,Backend Engineer II,IT Department,6,99171,0
84,2013,4,Backend Engineer II,IT Department,6,101187,12
84,2014,5,Backend Engineer II,IT Department,6,103205,17
84,2015,6,Backend Engineer II,IT Department,6,105225,17
84,2016,7,Sr Backend Engineer,IT Department,7,123000,15
84,2017,8,Sr Backend Engineer,IT Department,7,139136,3
84,2018,9,Sr Backend Engineer,IT Department,7,141162,8
84,2019,10,Sr Backend Engineer,IT Department,7,143190,1
85,2005,1,Associate Data Analyst,Analytics Department,4,67197,11
85,2006,2,Associate Data Analyst,Analytics Department,4,71209,0
85,2007,3,Associate Data Analyst,Analytics Department,4,73218,20
85,2008,4,Associate Data Analyst,Analytics Department,4,75229,3
85,2009,5,Associate Data Analyst,Analytics Department,4,77242,9
85,2010,6,Associate Data Analyst,Analytics Department,4,79257,2
85,2011,7,Data Analyst,Analytics Department,5,89844,17
85,2012,8,Data Analyst,Analytics Department,5,105940,14
85,2013,9,Data Analyst,Analytics Department,5,107961,8
85,2014,10,Data Analyst,Analytics Department,5,109984,16
85,2015,11,Data Analyst,Analytics Department,5,112009,19
85,2016,12,Data Analyst II,Analytics Department,6,117097,3
85,2017,13,Data Analyst II,Analytics Department,6,143318,13
85,2018,14,Data Analyst II,Analytics Department,6,145349,4
85,2019,15,Data Analyst II,Analytics Department,6,147382,14
86,2012,1,Data Analyst II,Analytics Department,6,117117,14
86,2013,2,Data Analyst II,Analytics Department,6,121143,20
86,2014,3,Data Analyst II,Analytics Department,6,123159,17
86,2015,4,Data Analyst II,Analytics Department,6,125177,19
86,2016,5,Data Analyst II,Analytics Department,6,127197,12
86,2017,6,Data Analyst II,Analytics Department,6,129219,8
86,2018,7,Data Scientist,Analytics Department,7,150884,1
86,2019,8,Data Scientist,Analytics Department,7,167036,2
87,2006,1,Associate Backend Engineer,IT Department,4,64926,19
87,2007,2,Associate Backend Engineer,IT Department,4,68940,16
87,2008,3,Associate Backend Engineer,IT Department,4,70950,3
87,2009,4,Associate Backend Engineer,IT Department,4,72962,19
87,2010,5,Associate Backend Engineer,IT Department,4,74976,15
87,2011,6,Associate Backend Engineer,IT Department,4,76992,15
87,2012,7,Backend Engineer,IT Department,5,73428,18
87,2013,8,Backend Engineer,IT Department,5,89532,1
87,2014,9,Backend Engineer,IT Department,5,91554,4
87,2015,10,Backend Engineer,IT Department,5,93578,16
87,2016,11,Backend Engineer,IT Department,5,95604,17
87,2017,12,Backend Engineer II,IT Department,6,93210,4
87,2018,13,Backend Engineer II,IT Department,6,119444,20
87,2019,14,Backend Engineer II,IT Department,6,121476,14
88,2010,1,Associate Data Analyst,Analytics Department,4,67282,10
88,2011,2,Associate Data Analyst,Analytics Department,4,71304,15
88,2012,3,Associate Data Analyst,Analytics Department,4,73318,13
88,2013,4,Associate Data Analyst,Analytics Department,4,75334,7
88,2014,5,Associate Data Analyst,Analytics Department,4,77352,15
88,2015,6,Associate Data Analyst,Analytics Department,4,79372,2
88,2016,7,Data Analyst,Analytics Department,5,89904,3
