id,job_title,department,p_start,start_month,p_end,end_month,grade,start_salary
942,Associate Data Analyst,Analytics Department,2010,10,2016,12,4,84362
942,Data Analyst,Analytics Department,2016,12,-99,-99,5,106984
943,Associate Manager,Administration Department,2007,12,2013,4,7,126270
943,Manager,Administration Department,2013,4,2018,2,9,176470
943,Manager,Administration Department,2018,2,-99,-99,9,176470
944,Associate Manager,Administration Department,2008,5,2014,11,7,126311
944,Manager,Administration Department,2014,11,2019,10,9,176490
944,Manager,Administration Department,2019,10,-99,-99,9,176490
945,Associate Data Analyst,Analytics Department,2009,9,2015,2,4,84417
945,Data Analyst,Analytics Department,2015,2,-99,-99,5,107044
946,Associate Data Analyst,Analytics Department,2009,11,2015,3,4,84437
946,Data Analyst,Analytics Department,2015,3,-99,-99,5,107064
947,Associate Data Analyst,Analytics Department,2011,7,2017,2,4,84467
947,Data Analyst,Analytics Department,2017,2,-99,-99,5,107084
948,Data Analyst II,Analytics Department,2012,12,2018,4,6,134357
948,Data Scientist,Analytics Department,2018,4,-99,-99,7,168124
949,Backend Engineer,IT Department,2009,8,2015,2,5,94978
949,Backend Engineer II,IT Department,2015,2,-99,-99,6,114760
950,Associate Data Analyst,Analytics Department,2015,8,-99,-99,4,84547
951,Frontend Engineer II,IT Department,2010,7,2016,8,6,72531
951,Sr Frontend Engineer,IT Department,2016,8,-99,-99,7,96407
952,Associate Data Analyst,Analytics Department,2011,3,2017,10,4,84567
952,Data Analyst,Analytics Department,2017,10,-99,-99,5,107184
953,Associate Frontend Engineer,IT Department,2010,4,2016,4,4,38064
953,Frontend Engineer,IT Department,2016,4,-99,-99,5,47687
954,Data Analyst II,Analytics Department,2017,9,-99,-99,6,134477
955,Backend Engineer,IT Department,2007,3,2013,7,5,95128
955,Backend Engineer II,IT Department,2013,7,2018,5,6,114910
955,Backend Engineer II,IT Department,2018,5,-99,-99,6,114910
956,Backend Engineer,IT Department,2013,12,2019,3,5,95153
956,Backend Engineer II,IT Department,2019,3,-99,-99,6,114935
957,Associate Data Analyst,Analytics Department,2014,5,-99,-99,4,84682
958,Frontend Engineer II,IT Department,2011,6,2017,11,6,72356
958,Sr Frontend Engineer,IT Department,2017,11,-99,-99,7,96232
959,Data Analyst II,Analytics Department,2012,11,2018,8,6,134577
959,Data Scientist,Analytics Department,2018,8,-99,-99,7,168344
960,Data Analyst II,Analytics Department,2011,4,2017,5,6,134597
960,Data Scientist,Analytics Department,2017,5,-99,-99,7,168364
961,Associate Data Analyst,Analytics Department,2005,9,2011,11,4,84717
961,Data Analyst,Analytics Department,2011,11,2016,4,5,107364
961,Data Analyst II,Analytics Department,2016,4,-99,-99,6,134617
962,Data Analyst II,Analytics Department,2014,12,-99,-99,6,134637
963,Sr Backend Engineer,IT Department,2015,5,-99,-99,7,144975
964,Backend Engineer,IT Department,2005,3,2011,1,5,95353
964,Backend Engineer II,IT Department,2011,1,2016,2,6,115135
964,Backend Engineer II,IT Department,2016,2,-99,-99,6,115135
965,Sr Manager,Administration Department,2010,9,2016,3,10,224804
965,Director,Administration Department,2016,3,-99,-99,12,441898
966,Backend Engineer,IT Department,2010,5,2016,11,5,95403
966,Backend Engineer II,IT Department,2016,11,-99,-99,6,115185
967,Backend Engineer,IT Department,2014,9,-99,-99,5,95428
968,Backend Engineer II,IT Department,2008,6,2014,1,6,115235
968,Sr Backend Engineer,IT Department,2014,1,2019,2,7,145100
968,Sr Backend Engineer,IT Department,2019,2,-99,-99,7,145100
969,Frontend Engineer II,IT Department,2017,5,-99,-99,6,72081
970,Sr Backend Engineer,IT Department,2011,5,2017,11,7,145150
970,Team Lead,IT Department,2017,11,-99,-99,8,189079
971,Frontend Engineer II,IT Department,2010,9,2016,1,6,72031
971,Sr Frontend Engineer,IT Department,2016,1,-99,-99,7,95907
972,Backend Engineer,IT Department,2010,7,2016,12,5,95553
972,Backend Engineer II,IT Department,2016,12,-99,-99,6,115335
973,Backend Engineer,IT Department,2007,2,2013,8,5,95578
973,Backend Engineer II,IT Department,2013,8,2018,9,6,115360
973,Backend Engineer II,IT Department,2018,9,-99,-99,6,115360
974,Data Analyst II,Analytics Department,2017,10,-99,-99,6,134877
975,Associate Data Analyst,Analytics Department,2006,2,2012,9,4,85002
975,Data Analyst,Analytics Department,2012,9,2017,8,5,107644
975,Data Analyst II,Analytics Department,2017,8,-99,-99,6,134897
976,Associate Data Analyst,Analytics Department,2015,7,-99,-99,4,85067
977,Sr Backend Engineer,IT Department,2016,1,-99,-99,7,145325
978,Data Analyst II,Analytics Department,2017,8,-99,-99,6,134957
979,Backend Engineer,IT Department,2008,3,2014,12,5,95728
979,Backend Engineer II,IT Department,2014,12,2019,3,6,115510
979,Backend Engineer II,IT Department,2019,3,-99,-99,6,115510
980,Sr Manager,Administration Department,2014,2,-99,-99,10,225104
981,Associate Frontend Engineer,IT Department,2010,1,2016,11,4,37364
981,Frontend Engineer,IT Department,2016,11,-99,-99,5,46987
982,Backend Engineer II,IT Department,2008,2,2014,9,6,115585
982,Sr Backend Engineer,IT Department,2014,9,2019,6,7,145450
982,Sr Backend Engineer,IT Department,2019,6,-99,-99,7,145450
983,Associate Manager,Administration Department,2010,11,2016,6,7,127688
983,Manager,Administration Department,2016,6,-99,-99,9,177270
984,Frontend Engineer II,IT Department,2011,7,2017,1,6,71706
984,Sr Frontend Engineer,IT Department,2017,1,-99,-99,7,95582
985,Sr Manager,Administration Department,2016,11,-99,-99,10,225204
986,Data Analyst,Analytics Department,2008,9,2014,6,5,107864
986,Data Analyst II,Analytics Department,2014,6,2019,7,6,135117
986,Data Scientist,Analytics Department,2019,7,-99,-99,7,168884
987,Data Analyst II,Analytics Department,2016,3,-99,-99,6,135137
988,Associate Data Analyst,Analytics Department,2013,12,2019,4,4,85297
988,Data Analyst,Analytics Department,2019,4,-99,-99,5,107904
989,Sr Backend Engineer,IT Department,2016,10,-99,-99,7,145625
990,Backend Engineer,IT Department,2014,9,-99,-99,5,96003
991,Sr Manager,Administration Department,2016,1,-99,-99,10,225324
992,Sr Backend Engineer,IT Department,2011,8,2017,9,7,145700
992,Team Lead,IT Department,2017,9,-99,-99,8,189519
993,Sr Backend Engineer,IT Department,2017,2,-99,-99,7,145725
994,Backend Engineer,IT Department,2006,7,2012,12,5,96103
994,Backend Engineer II,IT Department,2012,12,2017,12,6,115885
994,Backend Engineer II,IT Department,2017,12,-99,-99,6,115885
995,Associate Manager,Administration Department,2009,2,2015,12,7,128102
995,Manager,Administration Department,2015,12,-99,-99,9,177510
996,Backend Engineer,IT Department,2008,9,2014,9,5,96153
996,Backend Engineer II,IT Department,2014,9,2019,3,6,115935
996,Backend Engineer II,IT Department,2019,3,-99,-99,6,115935
997,Backend Engineer,IT Department,2011,1,2017,11,5,96178
997,Backend Engineer II,IT Department,2017,11,-99,-99,6,115960
998,Frontend Engineer II,IT Department,2010,8,2016,9,6,71356
998,Sr Frontend Engineer,IT Department,2016,9,-99,-99,7,95232
999,Associate Data Analyst,Analytics Department,2008,12,2014,8,4,85492
999,Data Analyst,Analytics Department,2014,8,2019,12,5,108124
999,Data Analyst II,Analytics Department,2019,12,-99,-99,6,135377
1000,Backend Engineer,IT Department,2014,7,-99,-99,5,96253
